,citedby-count,type,date,doi,journal_name,subtype,Name,ORCID,author_scid,publication_id,given_name,surname,author_order,coauthor_scopus_id,affiliation_ids
1785,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Liam,Bolt,35,57215032794,60005517
1786,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Emelie,Braun,36,57203143407,60012311
1787,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Linh T.,Bui,37,57206148403,60009543
1788,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Steven,Callori,38,57222513667,"60006385,60006385"
1789,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Mark,Chaffin,39,57194529914,60001001
1790,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Evgeny,Chichelnitskiy,40,35589376800,"60024052,115203579"
1791,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Joshua,Chiou,41,57204148845,60030612
1792,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Thomas M.,Conlon,42,40261075700,60024007
1793,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Michael S.,Cuoco,43,57195755736,60001001
1794,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Anna S. E.,Cuomo,44,57214820505,60026124
1795,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Marie,Deprez,45,56063454500,60110693
1796,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Grant,Duclos,46,56547096900,60006385
1797,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Denise,Fine,47,57222514009,60122766
1798,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,David S.,Fischer,48,57201579742,"60024007,60117845"
1799,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Shila,Ghazanfar,49,57189496802,60031101
1800,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Astrid,Gillich,50,27367947800,60012708
1801,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Bruno,Giotti,51,57191628742,60012981
1802,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Joshua,Gould,52,8729170700,60001001
1803,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Minzhe,Guo,53,35113278100,60030440
1804,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Austin J.,Gutierrez,54,57218693737,60009543
1805,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Arun C.,Habermann,55,56884321100,60030769
1806,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Tyler,Harvey,56,57222512390,60001001
1807,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Peng,He,57,56473209500,60005517
1808,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Xiaomeng,Hou,58,57217344351,"60014754,60121563"
1809,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lijuan,Hu,59,57219823872,60012311
1810,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Yan,Hu,60,57211631922,60028421
1811,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Alok,Jaiswal,61,56835175200,60001001
1812,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lu,Ji,62,57195642967,60002798
1813,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Peiyong,Jiang,63,36705929000,60002798
1814,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Theodoros S.,Kapellos,64,55624127100,60007493
1815,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Christin S.,Kuo,65,56898341600,60032838
1816,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ludvig,Larsson,66,57202606829,60002014
1817,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Michael A.,Leney-Greene,67,55866115700,60001001
1818,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kyungtae,Lim,68,57226576706,60028377
1819,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Monika,Litviňuková,69,57191523736,"60005517,60024629"
1820,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Leif S.,Ludwig,70,37031502000,"60001001,60002746"
1821,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Soeren,Lukassen,71,57193210891,"60126120,60126120"
1822,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Wendy,Luo,72,57218489719,60001001
1823,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Henrike,Maatz,73,23498184200,60024629
1824,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Elo,Madissoon,74,56310184400,"60008380,60005517"
1825,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lira,Mamanova,75,19035301000,60005517
1826,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kasidet,Manakongtreecheep,76,57191889719,"60001001,60029929,60029929"
1827,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Sylvie,Leroy,77,7006016259,"60110693,60006380"
1828,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Christoph H.,Mayr,78,57197786800,60024007
1829,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ian M.,Mbano,79,57216790203,"60138826,60020790"
1830,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Alexi M.,McAdams,80,57216756780,60003828
1831,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ahmad N.,Nabhan,81,57201063667,60012708
1832,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Sarah K.,Nyquist,82,57203713274,"60001001,60022195,60006320"
1833,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lolita,Penland,83,6602313325,60012708
1834,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Olivier B.,Poirion,84,56527145200,"60014754,60121563"
1835,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Sergio,Poli,85,57208101855,60017994
1836,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,CanCan,Qi,86,57207951091,"60070240,60006027"
1837,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Rachel,Queen,87,57197779947,60026712
1838,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Daniel,Reichart,88,35779062800,"60002746,60106762"
1839,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ivan,Rosas,89,16418008900,60017994
1840,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jonas C.,Schupp,90,36549228800,60017994
1841,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Conor V.,Shea,91,57201406877,60006385
1842,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Xingyi,Shi,92,57222512244,"60006385,60019674"
1843,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Rahul,Sinha,93,55804515700,60032838
1844,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Rene V.,Sit,94,57210853092,60012708
1845,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kamil,Slowikowski,95,55644101100,"60001001,60029929,60029929"
1846,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Michal,Slyper,96,36859514200,60001001
1847,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Neal P.,Smith,97,57194715143,60029929
1848,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Alex,Sountoulidis,98,55022806600,60025747
1849,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Maximilian,Strunz,99,57197785628,60024007
1850,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Travis B.,Sullivan,100,56087577500,60021157
1851,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Dawei,Sun,101,57195973690,60028377
1852,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Carlos,Talavera-López,102,56631604700,60005517
1853,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Peng,Tan,103,57222512198,60001001
1854,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jessica,Tantivit,104,57221474190,"60001001,60029929,60029929"
1855,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kyle J.,Travaglini,105,56406426500,60012708
1856,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Nathan R.,Tucker,106,56016545100,"60001001,60008231"
1857,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Katherine A.,Vernon,107,57212035201,"60001001,60016782"
1858,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Marc H.,Wadsworth,108,56779690500,"60001001,60022195,60022195"
1859,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Julia,Waldman,109,57203417211,60001001
1860,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Xiuting,Wang,110,57222512813,60012981
1861,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ke,Xu,111,57689810400,60006385
1862,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Wenjun,Yan,112,57206474802,"60009982,60009982"
1863,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,William,Zhao,113,57205877943,60012981
1864,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Carly G. K.,Ziegler,114,51565987600,"60001001,60022195,60022195"
1865,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Gail H.,Deutsch,115,7006704216,60015481
1866,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jennifer,Dutra,116,57226317050,"60024746,60024746"
1867,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kyle J.,Gaulton,117,16424787300,60121563
1868,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jeanne,Holden-Wiltse,118,6602397083,"60024746,60024746"
1869,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Heidie L.,Huyck,160,6603158931,"60024746,60024746"
1870,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Thomas J.,Mariani,120,7005490856,"60024746,60024746"
1871,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ravi S.,Misra,121,8320902200,60024746
1872,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Cory,Poole,122,57220095417,60024746
1873,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Sebastian,Preissl,123,37109982600,"60014754,60121563"
1874,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Gloria S.,Pryhuber,124,6603901675,60024746
1875,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lisa,Rogers,125,35488749000,60024746
1876,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Xin,Sun,126,56019987100,"60121552,60121501"
1877,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Allen,Wang,127,57226485087,"60014754,60121563"
1878,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jeffrey A.,Whitsett,128,57204642359,60030440
1879,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Yan,Xu,129,57203023722,60017412
1880,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jehan,Alladina,130,56566727600,60029929
1881,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Nicholas E.,Banovich,131,57221351446,60009543
1882,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Pascal,Barbry,132,7003628188,60110693
1883,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jennifer E.,Beane,133,6701403096,60006385
1884,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Roby P.,Bhattacharyya,134,7102179529,"60001001,60029929"
1885,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Katharine E.,Black,135,16229338600,60029929
1886,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Alvis,Brazma,136,7003445341,60022106
1887,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Joshua D.,Campbell,137,37099704700,60006385
1888,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Josalyn L.,Cho,138,53864526200,"60002746,60002746"
1889,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Joseph,Collin,139,54793972500,60026712
1890,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Christian,Conrad,140,57210716397,"60126120,60126120"
1891,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Kitty,de Jong,141,57226323150,60022577
1892,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Tushar,Desai,142,7102273927,60032838
1893,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Diane Z.,Ding,143,57226323299,60006385
1894,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Oliver,Eickelberg,144,7003531014,60028392
1895,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Roland,Eils,145,57210439970,"60126120,60126120,60003280"
1896,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Patrick T.,Ellinor,146,57217826180,"60001001,60029929"
1897,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Alen,Faiz,147,55601365200,60023932
1898,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Christine S.,Falk,148,7005694920,60024052
1899,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Michael,Farzan,149,57216110074,60001462
1900,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Andrew,Gellman,150,57226307563,60030162
1901,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Gad,Getz,151,8634683800,"60001001,60002746,60008130"
1902,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Ian A.,Glass,152,35413152300,60015481
1903,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Anna,Greka,153,57212013469,60001001
1904,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Muzlifah,Haniffa,154,8319124300,"60005517,60026712,60001239"
1905,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Lida P.,Hariri,155,6506612235,60002746
1906,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Mark W.,Hennon,156,40461644000,60022577
1907,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Peter,Horvath,157,9040610000,"60027811,60002952"
1908,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Norbert,Hübner,158,7003749232,"60024629,60106629,60126120,60026245"
1909,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Deborah T.,Hung,159,57202439794,"60002746,60029929,60001001"
1910,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Heidie L.,Huyck,160,6603158931,"60024746,60024746"
1911,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,William J.,Janssen,161,8282955500,60010307
1912,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Dejan,Juric,162,10043691400,60008130
1913,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Naftali,Kaminski,163,7005152640,60017994
1914,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Melanie,Koenigshoff,164,57206210209,"60028421,60000291"
1915,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Gerard H.,Koppelman,165,6603894882,60070240
1916,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Mark A.,Krasnow,166,7004230522,60012708
1917,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Jonathan A.,Kropski,167,24168635000,"60030769,60003915,60014232"
1918,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Malte,Kuhnemund,168,57222422355,124339641
1919,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Robert,Lafyatis,169,7004308591,60001361
1920,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Majlinda,Lako,170,6602983470,60026712
1921,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Eric S.,Lander,171,16151582900,"60022195,60001001,60002746"
1922,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Haeock,Lee,172,56712212100,60003087
1923,132,Journal,2021-03-01,10.1038/s41591-020-01227-z,Nature Medicine,Article,Shila Ghazanfar,0000-0001-7861-6997,57189496802,85102367125,Marc E.,Lenburg,173,6603330971,60006385
